날짜,구,지수
20190731,서초구,3.43
20190801,서초구,3.27
20190802,서초구,3.79
20190803,서초구,3.22
20190804,서초구,4.10
20190805,서초구,4.00
20190806,서초구,4.46
20190807,서초구,5.09
20190808,서초구,3.53
20190809,서초구,3.84
20190810,서초구,3.43
20190811,서초구,4.67
20190812,서초구,4.05
20190813,서초구,3.89
20190814,서초구,3.63
20190815,서초구,4.15
20190816,서초구,4.62
20190817,서초구,4.31
20190818,서초구,3.89
20190819,서초구,2.91
20190820,서초구,3.17
20190821,서초구,3.48
20190822,서초구,3.17
20190823,서초구,2.13
20190824,서초구,4.46
20190825,서초구,2.44
20190826,서초구,3.17
20190827,서초구,2.13
20190828,서초구,3.68
20190829,서초구,2.59
20190830,서초구,3.06
20190831,서초구,4.00
20190901,서초구,3.74
20190902,서초구,2.59
20190903,서초구,3.22
20190904,서초구,2.85
20190905,서초구,3.37
20190906,서초구,2.80
20190907,서초구,3.79
20190908,서초구,3.43
20190909,서초구,3.22
20190910,서초구,3.06
20190911,서초구,2.70
20190912,서초구,3.94
20190913,서초구,3.48
20190914,서초구,3.74
20190915,서초구,3.68
20190916,서초구,3.53
20190917,서초구,4.31
20190918,서초구,3.43
20190919,서초구,3.63
20190920,서초구,3.74
20190921,서초구,3.48
20190922,서초구,3.43
20190923,서초구,3.37
20190924,서초구,3.06
20190925,서초구,3.27
20190926,서초구,3.74
20190927,서초구,2.85
20190928,서초구,3.63
20190929,서초구,4.36
20190930,서초구,4.20
20160901,강남구,13.96
20160902,강남구,10.28
20160903,강남구,12.20
20160904,강남구,10.53
20160905,강남구,14.69
20160906,강남구,11.62
20160907,강남구,11.62
20160908,강남구,12.45
20160909,강남구,10.95
20160910,강남구,13.49
20160911,강남구,14.84
20160912,강남구,11.99
20160913,강남구,10.79
20160914,강남구,33.94
20160915,강남구,14.22
20160916,강남구,13.70
20160917,강남구,14.06
20160918,강남구,14.69
20160919,강남구,16.55
20160920,강남구,13.54
20160921,강남구,12.97
20160922,강남구,12.87
20160923,강남구,11.47
20160924,강남구,14.17
20160925,강남구,15.00
20160926,강남구,12.61
20160927,강남구,13.34
20160928,강남구,46.70
20160929,강남구,28.65
20160930,강남구,15.20
20161001,강남구,13.65
20161002,강남구,12.35
20161003,강남구,16.66
20161004,강남구,15.67
20161005,강남구,15.52
20161006,강남구,12.82
20161007,강남구,10.85
20161008,강남구,11.36
20161009,강남구,20.81
20161010,강남구,12.66
20161011,강남구,12.92
20161012,강남구,11.78
20161013,강남구,12.82
20161014,강남구,12.35
20161015,강남구,18.06
20161016,강남구,15.10
20161017,강남구,16.35
20161018,강남구,16.24
20161019,강남구,15.05
20161020,강남구,14.27
20161021,강남구,12.82
20161022,강남구,12.35
20161023,강남구,17.44
20161024,강남구,14.22
20161025,강남구,11.26
20161026,강남구,10.95
20161027,강남구,11.47
20161028,강남구,10.02
20161029,강남구,10.02
20161030,강남구,8.82
20161031,강남구,10.64
20161101,강남구,9.44
20161102,강남구,9.13
20161103,강남구,11.68
20161104,강남구,10.43
20161105,강남구,10.53
20161106,강남구,10.48
20161107,강남구,11.05
20161108,강남구,9.81
20161109,강남구,9.70
20161110,강남구,10.90
20161111,강남구,11.36
20161112,강남구,11.11
20161113,강남구,10.79
20161114,강남구,13.49
20161115,강남구,16.09
20161116,강남구,14.69
20161117,강남구,12.87
20161118,강남구,11.62
20161119,강남구,12.45
20161120,강남구,12.25
20161121,강남구,13.86
20161122,강남구,14.12
20161123,강남구,14.48
20161124,강남구,14.79
20161125,강남구,13.34
20161126,강남구,12.35
20161127,강남구,15.93
20161128,강남구,18.21
20161129,강남구,17.13
20161130,강남구,15.62
20161201,강남구,15.98
20161202,강남구,16.29
20161203,강남구,15.00
20161204,강남구,18.47
20161205,강남구,18.73
20161206,강남구,15.57
20161207,강남구,14.43
20161208,강남구,16.09
20161209,강남구,16.04
20161210,강남구,16.45
20161211,강남구,16.97
20161212,강남구,18.73
20161213,강남구,16.14
20161214,강남구,9.39
20161215,강남구,15.10
20161216,강남구,11.99
20161217,강남구,12.40
20161218,강남구,12.82
20161219,강남구,15.41
20161220,강남구,13.54
20161221,강남구,13.08
20161222,강남구,12.92
20161223,강남구,11.94
20161224,강남구,9.19
20161225,강남구,10.22
20161226,강남구,11.57
20161227,강남구,14.95
20161228,강남구,11.05
20161229,강남구,11.36
20161230,강남구,9.96
20161231,강남구,8.35
20170101,강남구,9.03
20170102,강남구,10.90
20170103,강남구,14.84
20170104,강남구,12.04
20170105,강남구,11.73
20170106,강남구,11.83
20170107,강남구,12.30
20170108,강남구,13.18
20170109,강남구,14.32
20170110,강남구,14.22
20170111,강남구,12.45
20170112,강남구,14.37
20170113,강남구,11.62
20170114,강남구,12.40
20170115,강남구,15.05
20170116,강남구,14.32
20170117,강남구,11.78
20170118,강남구,13.86
20170119,강남구,12.56
20170120,강남구,12.09
20170121,강남구,13.65
20170122,강남구,12.40
20170123,강남구,15.88
20170124,강남구,15.10
20170125,강남구,14.01
20170126,강남구,12.77
20170127,강남구,13.13
20170128,강남구,12.25
20170129,강남구,14.06
20170130,강남구,13.03
20170131,강남구,17.23
20170201,강남구,15.05
20170202,강남구,15.46
20170203,강남구,15.78
20170204,강남구,17.13
20170205,강남구,18.63
20170206,강남구,16.40
20170207,강남구,15.93
20170208,강남구,14.32
20170209,강남구,14.63
20170210,강남구,14.79
20170211,강남구,15.62
20170212,강남구,17.90
20170213,강남구,15.88
20170214,강남구,15.36
20170215,강남구,16.55
20170216,강남구,15.20
20170217,강남구,20.08
20170218,강남구,15.52
20170219,강남구,18.84
20170220,강남구,16.14
20170221,강남구,14.69
20170222,강남구,14.84
20170223,강남구,13.39
20170224,강남구,13.96
20170225,강남구,13.03
20170226,강남구,14.01
20170227,강남구,14.69
20170228,강남구,12.51
20170301,강남구,13.91
20170302,강남구,11.73
20170303,강남구,12.20
20170304,강남구,13.23
20170305,강남구,11.57
20170306,강남구,11.62
20170307,강남구,10.07
20170308,강남구,9.34
20170309,강남구,10.85
20170310,강남구,9.96
20170311,강남구,11.11
20170312,강남구,12.40
20170313,강남구,11.26
20170314,강남구,11.73
20170315,강남구,11.52
20170316,강남구,10.74
20170317,강남구,10.69
20170318,강남구,12.51
20170319,강남구,11.11
20170320,강남구,10.74
20170321,강남구,10.12
20170322,강남구,11.68
20170323,강남구,9.13
20170324,강남구,10.95
20170325,강남구,10.38
20170326,강남구,12.66
20170327,강남구,12.56
20170328,강남구,10.53
20170329,강남구,18.42
20170330,강남구,12.20
20170331,강남구,10.38
20170401,강남구,10.12
20170402,강남구,11.05
20170403,강남구,10.74
20170404,강남구,11.57
20170405,강남구,32.95
20170406,강남구,12.77
20170407,강남구,10.95
20170408,강남구,13.80
20170409,강남구,13.08
20170410,강남구,11.99
20170411,강남구,12.09
20170412,강남구,10.53
20170413,강남구,9.55
20170414,강남구,9.65
20170415,강남구,11.11
20170416,강남구,12.30
20170417,강남구,12.45
20170418,강남구,12.45
20170419,강남구,12.09
20170420,강남구,15.98
20170421,강남구,14.84
20170422,강남구,10.69
20170423,강남구,12.71
20170424,강남구,11.94
20170425,강남구,12.09
20170426,강남구,10.22
20170427,강남구,9.91
20170428,강남구,11.47
20170429,강남구,10.74
20170430,강남구,10.64
20170501,강남구,9.08
20170502,강남구,11.68
20170503,강남구,10.64
20170504,강남구,9.55
20170505,강남구,9.50
20170506,강남구,10.02
20170507,강남구,11.83
20170508,강남구,10.69
20170509,강남구,14.74
20170510,강남구,10.85
20170511,강남구,11.00
20170512,강남구,9.60
20170513,강남구,11.05
20170514,강남구,11.78
20170515,강남구,12.30
20170516,강남구,11.26
20170517,강남구,12.20
20170518,강남구,11.94
20170519,강남구,12.14
20170520,강남구,10.95
20170521,강남구,12.56
20170522,강남구,10.90
20170523,강남구,13.91
20170524,강남구,12.40
20170525,강남구,14.53
20170526,강남구,12.61
20170527,강남구,12.92
20170528,강남구,16.50
20170529,강남구,15.57
20170530,강남구,15.46
20170531,강남구,14.17
20170601,강남구,14.69
20170602,강남구,14.63
20170603,강남구,16.76
20170604,강남구,17.23
20170605,강남구,14.01
20170606,강남구,20.34
20170607,강남구,17.80
20170608,강남구,15.52
20170609,강남구,14.84
20170610,강남구,14.37
20170611,강남구,16.92
20170612,강남구,17.49
20170613,강남구,16.87
20170614,강남구,19.82
20170615,강남구,16.97
20170616,강남구,14.32
20170617,강남구,15.46
20170618,강남구,15.72
20170619,강남구,16.45
20170620,강남구,12.71
20170621,강남구,14.53
20170622,강남구,14.43
20170623,강남구,13.28
20170624,강남구,14.53
20170625,강남구,17.70
20170626,강남구,15.72
20170627,강남구,17.85
20170628,강남구,15.26
20170629,강남구,14.27
20170630,강남구,16.09
20170701,강남구,15.20
20170702,강남구,19.88
20170703,강남구,18.16
20170704,강남구,16.14
20170705,강남구,20.19
20170706,강남구,22.83
20170707,강남구,20.86
20170708,강남구,19.25
20170709,강남구,20.03
20170710,강남구,19.56
20170711,강남구,19.10
20170712,강남구,19.36
20170713,강남구,20.86
20170714,강남구,18.68
20170715,강남구,18.63
20170716,강남구,20.34
20170717,강남구,21.69
20170718,강남구,19.51
20170719,강남구,20.08
20170720,강남구,19.36
20170721,강남구,19.56
20170722,강남구,16.61
20170723,강남구,18.42
20170724,강남구,19.82
20170725,강남구,18.11
20170726,강남구,20.19
20170727,강남구,19.05
20170728,강남구,19.30
20170729,강남구,17.07
20170730,강남구,18.53
20170731,강남구,20.97
20170801,강남구,26.98
20170802,강남구,27.19
20170803,강남구,32.69
20170804,강남구,32.33
20170805,강남구,24.55
20170806,강남구,24.81
20170807,강남구,30.83
20170808,강남구,26.83
20170809,강남구,24.96
20170810,강남구,21.48
20170811,강남구,19.56
20170812,강남구,14.32
20170813,강남구,18.27
20170814,강남구,19.93
20170815,강남구,19.67
20170816,강남구,20.65
20170817,강남구,21.95
20170818,강남구,19.88
20170819,강남구,17.18
20170820,강남구,16.92
20170821,강남구,21.07
20170822,강남구,25.48
20170823,강남구,26.78
20170824,강남구,22.83
20170825,강남구,22.78
20170826,강남구,22.37
20170827,강남구,22.31
20170828,강남구,26.36
20170829,강남구,25.27
20170830,강남구,18.21
20170831,강남구,22.99
20170901,강남구,25.32
20170902,강남구,21.69
20170903,강남구,18.11
20170904,강남구,21.33
20170905,강남구,22.31
20170906,강남구,17.44
20170907,강남구,15.20
20170908,강남구,16.81
20170909,강남구,16.66
20170910,강남구,13.96
20170911,강남구,16.09
20170912,강남구,15.72
20170913,강남구,17.70
20170914,강남구,13.60
20170915,강남구,15.31
20170916,강남구,14.22
20170917,강남구,16.19
20170918,강남구,17.49
20170919,강남구,17.07
20170920,강남구,14.06
20170921,강남구,14.84
20170922,강남구,12.92
20170923,강남구,14.12
20170924,강남구,15.88
20170925,강남구,15.10
20170926,강남구,13.86
20170927,강남구,15.41
20170928,강남구,18.16
20170929,강남구,12.71
20170930,강남구,14.37
20171001,강남구,13.75
20171002,강남구,15.10
20171003,강남구,16.35
20171004,강남구,14.06
20171005,강남구,13.91
20171006,강남구,17.44
20171007,강남구,16.76
20171008,강남구,15.20
20171009,강남구,20.39
20171010,강남구,17.02
20171011,강남구,17.64
20171012,강남구,17.28
20171013,강남구,15.10
20171014,강남구,14.79
20171015,강남구,17.90
20171016,강남구,18.47
20171017,강남구,17.96
20171018,강남구,14.58
20171019,강남구,15.78
20171020,강남구,15.00
20171021,강남구,21.22
20171022,강남구,19.98
20171023,강남구,19.93
20171024,강남구,16.87
20171025,강남구,20.86
20171026,강남구,19.51
20171027,강남구,17.49
20171028,강남구,15.15
20171029,강남구,20.08
20171030,강남구,22.37
20171031,강남구,20.34
20171101,강남구,16.55
20171102,강남구,18.01
20171103,강남구,16.61
20171104,강남구,14.58
20171105,강남구,19.25
20171106,강남구,18.47
20171107,강남구,19.62
20171108,강남구,17.23
20171109,강남구,17.90
20171110,강남구,16.92
20171111,강남구,16.50
20171112,강남구,18.73
20171113,강남구,17.13
20171114,강남구,15.36
20171115,강남구,14.58
20171116,강남구,14.79
20171117,강남구,15.15
20171118,강남구,13.96
20171119,강남구,19.10
20171120,강남구,16.35
20171121,강남구,15.10
20171122,강남구,16.19
20171123,강남구,14.37
20171124,강남구,12.92
20171125,강남구,15.62
20171126,강남구,15.05
20171127,강남구,18.01
20171128,강남구,16.76
20171129,강남구,16.87
20171130,강남구,16.55
20171201,강남구,15.78
20171202,강남구,15.46
20171203,강남구,20.03
20171204,강남구,17.96
20171205,강남구,17.18
20171206,강남구,16.19
20171207,강남구,16.81
20171208,강남구,15.10
20171209,강남구,15.98
20171210,강남구,17.44
20171211,강남구,23.72
20171212,강남구,20.76
20171213,강남구,18.94
20171214,강남구,18.06
20171215,강남구,15.46
20171216,강남구,26.15
20171217,강남구,20.55
20171218,강남구,16.66
20171219,강남구,16.81
20171220,강남구,17.44
20171221,강남구,19.98
20171222,강남구,26.15
20171223,강남구,39.13
20171224,강남구,38.40
20171225,강남구,38.40
20171226,강남구,39.23
20171227,강남구,39.75
20171228,강남구,40.43
20171229,강남구,40.69
20171230,강남구,38.14
20171231,강남구,36.17
20180101,강남구,37.00
20180102,강남구,40.43
20180103,강남구,34.51
20180104,강남구,33.94
20180105,강남구,46.96
20180106,강남구,39.28
20180107,강남구,35.24
20180108,강남구,38.09
20180109,강남구,39.02
20180110,강남구,33.11
20180111,강남구,36.43
20180112,강남구,45.25
20180113,강남구,44.89
20180114,강남구,48.52
20180115,강남구,61.70
20180116,강남구,55.32
20180117,강남구,50.75
20180118,강남구,52.88
20180119,강남구,55.01
20180120,강남구,46.81
20180121,강남구,50.96
20180122,강남구,66.89
20180123,강남구,54.28
20180124,강남구,43.44
20180125,강남구,47.38
20180126,강남구,48.16
20180127,강남구,44.01
20180128,강남구,49.87
20180129,강남구,46.34
20180130,강남구,47.02
20180131,강남구,44.42
20180201,강남구,49.20
20180202,강남구,51.89
20180203,강남구,47.79
20180204,강남구,56.93
20180205,강남구,55.68
20180206,강남구,51.06
20180207,강남구,53.35
20180208,강남구,51.38
20180209,강남구,53.45
20180210,강남구,54.85
20180211,강남구,48.57
20180212,강남구,53.04
20180213,강남구,51.69
20180214,강남구,48.21
20180215,강남구,34.41
20180216,강남구,41.41
20180217,강남구,47.95
20180218,강남구,48.31
20180219,강남구,55.27
20180220,강남구,53.45
20180221,강남구,50.70
20180222,강남구,49.77
20180223,강남구,46.08
20180224,강남구,49.30
20180225,강남구,45.67
20180226,강남구,52.72
20180227,강남구,50.08
20180228,강남구,50.18
20180301,강남구,40.11
20180302,강남구,40.74
20180303,강남구,40.37
20180304,강남구,38.14
20180305,강남구,39.85
20180306,강남구,29.68
